"GOFAR Data Export"
"Vehicle","From","To"
"New Car","01-Jul-2021","30-Jun-2022"
,,,,,,,,,,,,,,,,,,,,
"Start Odometer (km)","End Odometer (km)","Total Distance Recorded (km)","Business Distance Recorded (km)","Business Use Percentage",,,,,,,,,,,,,,,
"49750","85665","30215.36","0.00","0.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Type,Trip Index,Start Time,End Time,Fuel (L),Cost,Price per Litre,Start Location,End Location,Average Speed (km/h),Distance (km),Economy (L/100km),CO2 (kg),Acceleration Score,Braking Score,Business,Tags,Odometer Start (km),Odometer End (km),% difference between calculated odometer and actual odometer
"Trip","2866","08-Dec-2021 15:57","08-Dec-2021 16:50","2.833","2.83","1.000","Port Kennedy","","24","21.56","13.14","6.54","77.74","73.58","","","65262","65284",""
"Trip","2867","08-Dec-2021 17:33","08-Dec-2021 17:43","0.281","0.28","1.000","Port Kennedy","Port Kennedy","0","0","999.00","0.64","100.00","100.00","","","65284","65284",""
"Trip","2868","08-Dec-2021 17:49","08-Dec-2021 19:05","4.169","4.17","1.000","Port Kennedy","Port Kennedy","36","44.90","9.28","9.63","77.79","74.30","","","65284","65329",""
"Trip","2869","08-Dec-2021 19:17","08-Dec-2021 19:35","0.631","0.63","1.000","Port Kennedy","Port Kennedy","9","2.62","24.10","1.45","72.48","67.78","","","65329","65331",""
"Trip","2870","08-Dec-2021 19:38","08-Dec-2021 20:32","2.788","2.79","1.000","Port Kennedy","Port Kennedy","36","32.48","8.58","6.43","81.05","76.63","","","65331","65364",""
"Trip","2871","08-Dec-2021 20:36","08-Dec-2021 20:57","1.152","1.15","1.000","Port Kennedy","Port Kennedy","38","12.93","8.91","2.66","83.39","79.90","","","65364","65377",""
"Trip","2872","08-Dec-2021 21:00","08-Dec-2021 21:11","0.556","0.56","1.000","Port Kennedy","Port Kennedy","24","4.54","12.23","1.28","75.74","70.67","","","65377","65381",""
"Trip","2873","08-Dec-2021 21:17","08-Dec-2021 21:31","0.906","0.91","1.000","Port Kennedy","Port Kennedy","52","12.16","7.45","2.09","86.00","77.02","","","65381","65393",""
"Trip","2874","08-Dec-2021 22:31","08-Dec-2021 23:14","1.427","1.43","1.000","Port Kennedy","Port Kennedy","13","9.50","15.03","3.29","83.07","77.20","","","65393","65403",""
"Trip","2875","09-Dec-2021 03:05","09-Dec-2021 03:30","1.948","1.95","1.000","Port Kennedy","Port Kennedy","64","26.26","7.42","4.49","82.78","77.74","","","65403","65429",""
"Trip","2876","09-Dec-2021 14:18","09-Dec-2021 14:28","0.236","0.24","1.000","Port Kennedy","Port Kennedy","0","0","999.00","0.54","100.00","100.00","","","65429","65429",""
"Trip","2877","09-Dec-2021 14:32","09-Dec-2021 15:01","0.991","0.99","1.000","Port Kennedy","Rockingham","19","9.50","10.43","2.28","78.22","76.98","","","65429","65438",""
"Trip","2878","09-Dec-2021 15:06","09-Dec-2021 15:07","0.012","0.01","1.000","Rockingham","Rockingham","2","0.02","56.05","0.02","100.00","100.00","","","65438","65439",""
"Trip","2879","09-Dec-2021 15:22","09-Dec-2021 15:23","0.007","0.01","1.000","Rockingham","Rockingham","0","0","999.00","0.01","100.00","100.00","","","65439","65439",""
"Trip","2880","09-Dec-2021 15:26","09-Dec-2021 15:40","0.829","0.83","1.000","Rockingham","Port Kennedy","37","8.72","9.51","1.91","75.66","75.86","","","65439","65447",""
"Trip","2881","09-Dec-2021 16:07","09-Dec-2021 16:18","0.435","0.43","1.000","Port Kennedy","Port Kennedy","9","1.71","25.39","1.00","68.51","72.05","","","65447","65449",""
"Trip","2882","09-Dec-2021 17:41","09-Dec-2021 17:52","0.562","0.56","1.000","Port Kennedy","Port Kennedy","34","5.93","9.48","1.29","83.59","77.41","","","65449","65455",""
"Trip","2883","09-Dec-2021 17:55","09-Dec-2021 18:04","0.477","0.48","1.000","Port Kennedy","Port Kennedy","31","4.59","10.38","1.10","81.07","75.06","","","65455","65459",""
"Trip","2884","09-Dec-2021 18:07","09-Dec-2021 18:23","1.041","1.04","1.000","Port Kennedy","Port Kennedy","50","13.10","7.94","2.40","82.87","76.46","","","65459","65473",""
"Trip","2885","09-Dec-2021 18:27","09-Dec-2021 19:02","1.450","1.45","1.000","Port Kennedy","Port Kennedy","27","15.96","9.09","3.35","76.63","72.88","","","65473","65489",""
"Trip","2886","09-Dec-2021 19:24","09-Dec-2021 19:37","0.733","0.73","1.000","Port Kennedy","Port Kennedy","42","8.69","8.43","1.69","83.07","78.11","","","65489","65497",""
"Trip","2887","09-Dec-2021 19:41","09-Dec-2021 20:13","1.649","1.65","1.000","Port Kennedy","Port Kennedy","39","21.33","7.73","3.80","81.33","76.88","","","65497","65519",""
"Trip","2888","09-Dec-2021 20:18","09-Dec-2021 20:21","0.134","0.13","1.000","Port Kennedy","Port Kennedy","35","1.60","8.34","0.30","100.00","76.97","","","65519","65520",""
"Trip","2889","09-Dec-2021 22:31","09-Dec-2021 22:44","0.839","0.84","1.000","Port Kennedy","Baldivis","56","11.51","7.29","1.93","86.87","81.67","","","65520","65532",""
"Trip","2890","09-Dec-2021 22:51","09-Dec-2021 23:04","0.866","0.87","1.000","Baldivis","Port Kennedy","53","11.29","7.66","1.99","88.54","81.26","","","65532","65543",""
"Trip","2891","10-Dec-2021 08:58","10-Dec-2021 09:57","4.067","4.07","1.000","Port Kennedy","Midvale","71","69.80","5.83","9.39","82.13","81.86","","","65543","65613",""
"Trip","2892","10-Dec-2021 10:02","10-Dec-2021 10:21","0.836","0.84","1.000","Midvale","West Swan","27","8.94","9.36","1.93","80.07","79.33","","","65613","65622",""
"Trip","2893","10-Dec-2021 11:13","10-Dec-2021 12:23","5.358","5.36","1.000","West Swan","Port Kennedy","65","76.79","6.98","12.37","84.04","81.84","","","65622","65698",""
"Trip","2894","10-Dec-2021 15:21","10-Dec-2021 15:57","1.257","1.26","1.000","Port Kennedy","Port Kennedy","7","4.38","28.69","2.90","75.04","68.59","","","65698","65703",""
"Trip","2895","10-Dec-2021 17:04","10-Dec-2021 17:26","0.741","0.74","1.000","Port Kennedy","Port Kennedy","11","3.84","19.29","1.71","73.77","73.38","","","65703","65707",""
"Trip","2896","10-Dec-2021 17:29","10-Dec-2021 18:11","2.389","2.39","1.000","Port Kennedy","Port Kennedy","37","26.03","9.18","5.51","76.54","72.64","","","65707","65733",""
"Trip","2897","10-Dec-2021 18:17","10-Dec-2021 18:33","0.817","0.82","1.000","Port Kennedy","Port Kennedy","37","10.12","8.07","1.88","84.48","74.94","","","65733","65743",""
"Trip","2898","10-Dec-2021 18:37","10-Dec-2021 19:30","2.431","2.43","1.000","Port Kennedy","Port Kennedy","34","30.20","8.05","5.61","80.32","75.34","","","65743","65773",""
"Trip","2899","10-Dec-2021 19:33","10-Dec-2021 19:53","0.958","0.96","1.000","Port Kennedy","Port Kennedy","41","13.31","7.20","2.21","86.90","81.13","","","65773","65786",""
"Trip","2900","10-Dec-2021 22:02","10-Dec-2021 22:06","0.193","0.19","1.000","Port Kennedy","Port Kennedy","26","1.60","12.05","0.44","83.47","92.73","","","65786","65788",""
"Trip","2901","10-Dec-2021 23:26","10-Dec-2021 23:31","0.241","0.24","1.000","Port Kennedy","Port Kennedy","24","1.71","14.09","0.55","74.54","81.54","","","65788","65790",""
"Trip","2902","10-Dec-2021 23:37","10-Dec-2021 23:40","0.171","0.17","1.000","Port Kennedy","Port Kennedy","35","1.58","10.80","0.39","78.71","75.18","","","65790","65791",""
"Trip","2903","11-Dec-2021 14:46","11-Dec-2021 15:21","1.173","1.17","1.000","Port Kennedy","Warnbro","17","9.94","11.81","2.71","78.09","78.09","","","65791","65801",""
"Trip","2904","11-Dec-2021 15:24","11-Dec-2021 15:28","0.191","0.19","1.000","Warnbro","Port Kennedy","26","1.72","11.07","0.44","76.10","70.50","","","65801","65803",""
"Trip","2905","11-Dec-2021 17:31","11-Dec-2021 17:39","0.318","0.32","1.000","Port Kennedy","Port Kennedy","15","1.92","16.58","0.73","80.54","75.48","","","65803","65805",""
"Trip","2906","11-Dec-2021 17:43","11-Dec-2021 17:44","0.053","0.05","1.000","Port Kennedy","Port Kennedy","7","0.19","27.82","0.12","37.40","100.00","","","65805","65805",""
"Trip","2907","11-Dec-2021 17:53","11-Dec-2021 18:03","0.464","0.46","1.000","Port Kennedy","Port Kennedy","35","5.90","7.87","1.07","82.08","80.97","","","65805","65811",""
"Trip","2908","11-Dec-2021 18:23","11-Dec-2021 18:46","0.788","0.79","1.000","Port Kennedy","Port Kennedy","21","7.85","10.03","1.81","90.37","81.74","","","65811","65819",""
"Trip","2909","11-Dec-2021 18:55","11-Dec-2021 19:44","2.696","2.70","1.000","Port Kennedy","Port Kennedy","41","33.80","7.98","6.22","79.27","74.99","","","65819","65853",""
"Trip","2910","11-Dec-2021 19:47","11-Dec-2021 20:44","2.726","2.73","1.000","Port Kennedy","Golden Bay","38","35.61","7.65","6.29","79.65","76.26","","","65853","65888",""
"Trip","2911","11-Dec-2021 20:47","11-Dec-2021 21:02","0.913","0.91","1.000","Golden Bay","","51","12.62","7.23","2.10","82.57","78.95","","","65888","65901",""
"Trip","2912","11-Dec-2021 21:23","11-Dec-2021 21:31","0.144","0.14","1.000","Port Kennedy","Port Kennedy","1","0.11","126.77","0.33","100.00","100.00","","","65901","65901",""
"Trip","2913","11-Dec-2021 21:46","11-Dec-2021 21:48","0.039","0.04","1.000","Port Kennedy","Port Kennedy","5","0.13","31.00","0.09","37.17","55.97","","","65901","65901",""
"Trip","2914","11-Dec-2021 23:34","12-Dec-2021 00:08","1.843","1.84","1.000","Port Kennedy","Port Kennedy","42","24.56","7.50","4.25","87.32","78.51","","","65901","65926",""
"Trip","2915","12-Dec-2021 04:23","12-Dec-2021 04:35","0.901","0.90","1.000","Port Kennedy","Baldivis","62","12.30","7.32","2.08","91.01","83.65","","","65926","65938",""
"Trip","2916","12-Dec-2021 04:39","12-Dec-2021 04:51","0.872","0.87","1.000","Baldivis","Port Kennedy","56","11.29","7.72","2.01","89.57","78.18","","","65938","65949",""
"Trip","2917","13-Dec-2021 12:48","13-Dec-2021 13:13","0.720","0.72","1.000","","","7","3.11","23.14","1.66","74.56","68.52","","","65949","65952",""
"Trip","2918","13-Dec-2021 13:47","13-Dec-2021 13:47","0.008","0.01","1.000","","","1","0.01","135.19","0.01","100.00","100.00","","","65952","65952",""
"Trip","2919","13-Dec-2021 14:09","13-Dec-2021 14:48","0.969","0.97","1.000","","","0","0","999.00","2.23","100.00","100.00","","","65952","65952",""
"Trip","2920","13-Dec-2021 14:56","13-Dec-2021 15:03","0.326","0.33","1.000","","","30","3.53","9.24","0.75","75.89","77.59","","","65952","65956",""
"Trip","2921","13-Dec-2021 15:08","13-Dec-2021 15:46","3.081","3.08","1.000","","","78","49.71","6.20","7.11","87.36","84.06","","","65956","66006",""
"Trip","2922","13-Dec-2021 15:53","13-Dec-2021 15:59","0.144","0.14","1.000","","","8","0.87","16.57","0.33","65.79","63.29","","","66006","66006",""
"Trip","2923","13-Dec-2021 16:10","13-Dec-2021 16:58","2.930","2.93","1.000","","","46","37.16","7.89","6.76","78.46","76.05","","","66006","66044",""
"Trip","2924","13-Dec-2021 18:50","13-Dec-2021 18:54","0.249","0.25","1.000","","","29","2.08","11.95","0.57","76.32","75.40","","","66044","66046",""
"Trip","2925","13-Dec-2021 22:09","13-Dec-2021 22:16","0.400","0.40","1.000","","","30","3.35","11.95","0.92","80.23","75.60","","","66046","66049",""
"Trip","2926","14-Dec-2021 04:03","14-Dec-2021 04:36","1.868","1.87","1.000","","","42","22.81","8.19","4.31","89.53","81.02","","","66049","66072",""
"Trip","2927","14-Dec-2021 15:45","14-Dec-2021 16:35","2.089","2.09","1.000","","","26","21.55","9.70","4.82","75.74","74.22","","","66072","66093",""
"Trip","2928","14-Dec-2021 17:20","14-Dec-2021 17:29","0.367","0.37","1.000","","","27","3.84","9.56","0.84","77.50","73.24","","","66093","66097",""
"Trip","2929","14-Dec-2021 17:32","14-Dec-2021 17:50","0.839","0.84","1.000","","","31","9.00","9.33","1.93","74.76","72.96","","","66097","66106",""
"Trip","2930","14-Dec-2021 17:53","14-Dec-2021 18:35","2.289","2.29","1.000","","","40","27.71","8.26","5.28","75.00","73.52","","","66106","66134",""
"Trip","2931","14-Dec-2021 18:40","14-Dec-2021 19:09","1.404","1.40","1.000","","","40","19.15","7.33","3.24","84.63","78.37","","","66134","66153",""
"Trip","2932","14-Dec-2021 19:13","14-Dec-2021 19:31","0.955","0.95","1.000","","","44","12.91","7.39","2.20","87.34","79.43","","","66153","66166",""
"Trip","2933","14-Dec-2021 19:36","14-Dec-2021 19:50","0.839","0.84","1.000","","","48","11.68","7.18","1.93","81.43","79.59","","","66166","66178",""
"Trip","2934","14-Dec-2021 19:58","14-Dec-2021 20:38","2.408","2.41","1.000","","","45","30.71","7.84","5.56","80.87","75.55","","","66178","66208",""
"Trip","2935","14-Dec-2021 20:52","14-Dec-2021 20:55","0.122","0.12","1.000","","","29","1.40","8.76","0.28","90.62","79.65","","","66208","66210",""
"Trip","2936","15-Dec-2021 14:42","15-Dec-2021 14:49","0.327","0.33","1.000","","","20","2.12","15.39","0.75","75.60","73.18","","","66210","66212",""
"Trip","2937","15-Dec-2021 14:54","15-Dec-2021 14:57","0.079","0.08","1.000","","","6","0.32","24.84","0.18","100.00","100.00","","","66212","66212",""
"Trip","2938","15-Dec-2021 15:24","15-Dec-2021 15:28","0.222","0.22","1.000","","","25","1.78","12.46","0.51","93.29","72.51","","","66212","66214",""
"Trip","2939","15-Dec-2021 17:19","15-Dec-2021 17:23","0.251","0.25","1.000","","","33","1.90","13.22","0.58","71.68","71.19","","","66214","66216",""
"Trip","2940","15-Dec-2021 17:26","15-Dec-2021 17:28","0.049","0.05","1.000","","","5","0.17","28.33","0.11","62.95","100.00","","","66216","66216",""
"Trip","2941","15-Dec-2021 17:34","15-Dec-2021 17:51","0.994","0.99","1.000","","","49","13.77","7.21","2.29","83.56","80.15","","","66216","66230",""
"Trip","2942","15-Dec-2021 18:06","15-Dec-2021 18:56","2.429","2.43","1.000","","","37","30.98","7.84","5.61","78.14","74.60","","","66230","66261",""
"Trip","2943","15-Dec-2021 19:42","15-Dec-2021 19:47","0.099","0.10","1.000","","","1","0.11","86.47","0.22","100.00","100.00","","","66261","66261",""
"Trip","2944","15-Dec-2021 20:14","15-Dec-2021 21:02","1.956","1.96","1.000","","","26","20.93","9.35","4.51","79.46","72.79","","","66261","66282",""
"Trip","2945","15-Dec-2021 21:41","15-Dec-2021 21:48","0.509","0.51","1.000","","","58","6.51","7.82","1.17","81.94","79.46","","","66282","66288",""
"Trip","2946","15-Dec-2021 21:54","15-Dec-2021 22:02","0.535","0.54","1.000","","","56","7.15","7.48","1.23","82.15","76.73","","","66288","66296",""
"Trip","2947","15-Dec-2021 22:18","15-Dec-2021 22:54","1.765","1.77","1.000","","","42","24.76","7.13","4.07","87.09","77.75","","","66296","66320",""
"Trip","2948","15-Dec-2021 23:01","15-Dec-2021 23:03","0.090","0.09","1.000","","","41","1.00","8.99","0.20","100.00","64.18","","","66320","66321",""
"Trip","2949","15-Dec-2021 23:06","15-Dec-2021 23:08","0.125","0.12","1.000","","","40","1.34","9.32","0.28","91.68","81.87","","","66321","66323",""
"Trip","2950","15-Dec-2021 23:13","15-Dec-2021 23:20","0.473","0.47","1.000","","","56","6.54","7.23","1.09","83.50","80.04","","","66323","66329",""
"Trip","2951","15-Dec-2021 23:26","15-Dec-2021 23:40","0.794","0.79","1.000","","","40","9.30","8.54","1.83","77.76","72.34","","","66329","66338",""
"Trip","2952","16-Dec-2021 02:45","16-Dec-2021 02:58","0.827","0.83","1.000","","","60","12.29","6.73","1.91","94.26","84.61","","","66338","66351",""
"Trip","2953","16-Dec-2021 03:05","16-Dec-2021 03:16","0.851","0.85","1.000","","","62","11.30","7.53","1.96","86.40","80.95","","","66351","66362",""
"Trip","2954","16-Dec-2021 16:15","16-Dec-2021 16:30","0.527","0.53","1.000","","","18","4.71","11.20","1.21","78.06","75.15","","","66362","66367",""
"Trip","2955","16-Dec-2021 16:35","16-Dec-2021 16:53","0.953","0.95","1.000","","","42","12.46","7.65","2.20","78.88","78.81","","","66367","66379",""
"Trip","2956","16-Dec-2021 16:58","16-Dec-2021 17:35","1.607","1.61","1.000","","","28","17.53","9.16","3.71","77.70","71.88","","","66379","66397",""
"Trip","2957","16-Dec-2021 17:39","16-Dec-2021 17:46","0.426","0.43","1.000","","","49","5.93","7.19","0.98","91.81","86.14","","","66397","66403",""
"Trip","2958","16-Dec-2021 17:49","16-Dec-2021 19:06","3.718","3.72","1.000","","","37","47.45","7.84","8.58","78.16","73.75","","","66403","66450",""
"Trip","2959","16-Dec-2021 19:10","16-Dec-2021 19:20","0.470","0.47","1.000","","","23","4.02","11.70","1.08","75.85","69.48","","","66450","66454",""
"Trip","2960","16-Dec-2021 19:26","16-Dec-2021 19:40","0.778","0.78","1.000","","","48","10.71","7.26","1.79","83.39","76.92","","","66454","66465",""
"Trip","2961","16-Dec-2021 19:47","16-Dec-2021 19:58","0.475","0.48","1.000","","","37","6.36","7.47","1.09","82.16","79.30","","","66465","66471",""
"Trip","2962","16-Dec-2021 20:03","16-Dec-2021 20:12","0.485","0.48","1.000","","","48","6.63","7.31","1.11","88.58","83.17","","","66471","66478",""
"Trip","2963","16-Dec-2021 20:15","16-Dec-2021 21:01","2.108","2.11","1.000","","","35","26.55","7.94","4.87","79.48","75.95","","","66478","66504",""
"Trip","2964","16-Dec-2021 21:06","16-Dec-2021 21:17","0.621","0.62","1.000","","","44","8.06","7.71","1.43","82.82","76.60","","","66504","66512",""
"Trip","2965","16-Dec-2021 21:40","16-Dec-2021 21:48","0.127","0.13","1.000","","","1","0.11","111.86","0.29","100.00","100.00","","","66512","66513",""
"Trip","2966","16-Dec-2021 22:01","16-Dec-2021 22:04","0.150","0.15","1.000","","","39","1.60","9.37","0.34","85.65","72.12","","","66513","66514",""
"Trip","2967","17-Dec-2021 14:07","17-Dec-2021 14:12","0.318","0.32","1.000","","","20","1.82","17.43","0.73","69.99","71.44","","","66514","66516",""
"Trip","2968","17-Dec-2021 14:17","17-Dec-2021 14:26","0.193","0.19","1.000","","","3","0.42","45.67","0.44","100.00","100.00","","","66516","66516",""
"Trip","2969","17-Dec-2021 14:38","17-Dec-2021 14:43","0.246","0.25","1.000","","","28","2.11","11.65","0.56","85.02","69.51","","","66516","66519",""
"Trip","2970","17-Dec-2021 17:19","17-Dec-2021 17:30","0.521","0.52","1.000","","","24","4.54","11.49","1.20","75.46","69.83","","","66519","66523",""
"Trip","2971","17-Dec-2021 17:37","17-Dec-2021 17:52","0.763","0.76","1.000","","","41","9.76","7.81","1.76","80.68","78.14","","","66523","66533",""
"Trip","2972","17-Dec-2021 17:55","17-Dec-2021 18:08","0.733","0.73","1.000","","","41","8.81","8.31","1.69","79.24","80.32","","","66533","66542",""
"Trip","2973","17-Dec-2021 18:12","17-Dec-2021 18:22","0.474","0.47","1.000","","","31","5.07","9.36","1.09","76.23","74.73","","","66542","66547",""
"Trip","2974","17-Dec-2021 19:24","17-Dec-2021 19:33","0.454","0.45","1.000","","","36","5.39","8.43","1.04","82.78","76.69","","","66547","66552",""
"Trip","2975","17-Dec-2021 19:37","17-Dec-2021 19:59","1.344","1.34","1.000","","","46","17.18","7.82","3.10","85.11","78.75","","","66552","66569",""
"Trip","2976","17-Dec-2021 20:38","17-Dec-2021 20:42","0.188","0.19","1.000","","","26","1.66","11.34","0.43","92.93","75.71","","","66569","66571",""
"Trip","2977","18-Dec-2021 03:16","18-Dec-2021 04:01","1.928","1.93","1.000","","","28","21.07","9.15","4.45","90.05","81.53","","","66571","66592",""
"Trip","2978","18-Dec-2021 13:27","18-Dec-2021 13:55","1.593","1.59","1.000","","","44","20.70","7.70","3.68","80.36","76.66","","","66592","66613",""
"Trip","2979","18-Dec-2021 14:00","18-Dec-2021 14:03","0.082","0.08","1.000","","","17","0.59","13.96","0.18","83.45","62.05","","","66613","66613",""
"Trip","2980","18-Dec-2021 14:06","18-Dec-2021 14:18","0.622","0.62","1.000","","","39","8.05","7.74","1.43","80.26","84.22","","","66613","66621",""
"Trip","2981","18-Dec-2021 17:36","18-Dec-2021 17:40","0.261","0.26","1.000","","","32","1.91","13.66","0.60","71.03","70.34","","","66621","66623",""
"Trip","2982","18-Dec-2021 17:46","18-Dec-2021 17:50","0.090","0.09","1.000","","","4","0.22","40.30","0.20","73.02","49.09","","","66623","66623",""
"Trip","2983","18-Dec-2021 17:57","18-Dec-2021 18:21","1.265","1.26","1.000","","","40","15.83","7.99","2.92","79.54","73.90","","","66623","66639",""
"Trip","2984","18-Dec-2021 18:58","18-Dec-2021 19:11","0.696","0.70","1.000","","","45","9.46","7.36","1.60","85.03","82.07","","","66639","66649",""
"Trip","2985","18-Dec-2021 20:02","18-Dec-2021 20:16","0.885","0.89","1.000","","","49","11.47","7.72","2.04","81.87","79.08","","","66649","66660",""
"Trip","2986","18-Dec-2021 20:25","18-Dec-2021 20:41","0.988","0.99","1.000","","","50","12.89","7.66","2.28","79.96","76.41","","","66660","66673",""
