"GOFAR Data Export"
"Vehicle","From","To"
"New Car","01-Jul-2020","30-Jun-2021"
,,,,,,,,,,,,,,,,,,,,
"Start Odometer (km)","End Odometer (km)","Total Distance Recorded (km)","Business Distance Recorded (km)","Business Use Percentage",,,,,,,,,,,,,,,
"39185","49541","10367.50","0.00","0.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Business trip method","Distance [km]","Rate","Total Claimable",,,,,,,,,,,,,,,,
"ATO","0.00","0.72","0.00",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Type,Trip Index,Start Time,End Time,Fuel (L),Cost,Price per Litre,Start Location,End Location,Average Speed (km/h),Distance (km),Economy (L/100km),CO2 (kg),Acceleration Score,Braking Score,Business,Tags,Odometer Start (km),Odometer End (km),% difference between calculated odometer and actual odometer
"Trip","721","13-May-2021 17:46","13-May-2021 17:55","0.401","0.40","1.000","Port Kennedy","Port Kennedy","27","4.15","9.66","0.92","77.25","73.13","","","45921","45925","0.00%"
"Trip","722","13-May-2021 18:48","13-May-2021 19:30","1.926","1.93","1.000","Port Kennedy","Port Kennedy","30","21.16","9.10","4.44","75.78","73.06","","","45925","45946","0.00%"
"Trip","723","13-May-2021 19:36","13-May-2021 19:39","0.156","0.16","1.000","Port Kennedy","Port Kennedy","36","1.57","9.88","0.35","76.78","76.34","","","45946","45948","0.00%"
"Trip","724","14-May-2021 13:33","14-May-2021 14:17","2.336","2.34","1.000","Port Kennedy","Rockingham","37","27.28","8.56","5.39","76.49","75.67","","","45948","45975","0.00%"
"Trip","725","14-May-2021 14:20","14-May-2021 14:25","0.126","0.13","1.000","Rockingham","Rockingham","12","0.87","14.47","0.29","72.86","65.42","","","45975","45976","0.00%"
"Trip","726","14-May-2021 14:30","14-May-2021 14:48","0.431","0.43","1.000","Rockingham","Waikiki","12","3.61","11.96","0.99","87.46","89.53","","","45976","45980","0.00%"
"Trip","727","14-May-2021 15:05","14-May-2021 15:22","0.589","0.59","1.000","Waikiki","Port Kennedy","19","5.38","10.95","1.36","81.70","84.23","","","45980","45985","0.00%"
"Trip","728","14-May-2021 17:13","14-May-2021 17:25","0.363","0.36","1.000","Port Kennedy","Port Kennedy","11","2.14","16.94","0.83","68.30","66.75","","","45985","45987","0.00%"
"Trip","729","14-May-2021 17:30","14-May-2021 17:42","0.711","0.71","1.000","Port Kennedy","Port Kennedy","45","8.98","7.91","1.64","78.05","77.63","","","45987","45996","0.00%"
"Trip","730","14-May-2021 17:54","14-May-2021 18:13","1.123","1.12","1.000","Port Kennedy","Port Kennedy","50","15.85","7.09","2.59","82.81","82.07","","","45996","46012","0.00%"
"Trip","731","14-May-2021 18:24","14-May-2021 18:39","0.916","0.92","1.000","Port Kennedy","Port Kennedy","45","11.71","7.83","2.11","80.94","80.20","","","46012","46024","0.00%"
"Trip","732","14-May-2021 18:43","14-May-2021 18:52","0.520","0.52","1.000","Port Kennedy","Port Kennedy","31","4.78","10.89","1.20","70.32","69.77","","","46024","46028","0.00%"
"Trip","733","14-May-2021 19:03","14-May-2021 19:20","0.921","0.92","1.000","Port Kennedy","Port Kennedy","45","12.43","7.41","2.12","84.24","80.09","","","46028","46041","0.00%"
"Trip","734","14-May-2021 19:49","14-May-2021 20:10","0.956","0.96","1.000","Port Kennedy","Port Kennedy","30","10.29","9.29","2.20","75.71","71.45","","","46041","46051","0.00%"
"Trip","735","14-May-2021 20:16","14-May-2021 20:47","1.389","1.39","1.000","Port Kennedy","Port Kennedy","30","15.33","9.06","3.20","77.54","72.06","","","46051","46066","0.00%"
"Trip","736","14-May-2021 21:25","14-May-2021 21:52","2.013","2.01","1.000","Port Kennedy","Port Kennedy","63","28.50","7.06","4.64","83.44","80.56","","","46066","46095","0.00%"
"Trip","737","15-May-2021 00:09","15-May-2021 00:17","0.445","0.44","1.000","Port Kennedy","Port Kennedy","27","3.63","12.25","1.02","75.45","71.76","","","46095","46099","0.00%"
"Trip","738","15-May-2021 14:29","15-May-2021 14:36","0.348","0.35","1.000","Port Kennedy","Warnbro","17","1.99","17.45","0.80","72.98","74.64","","","46099","46101","0.00%"
"Trip","739","15-May-2021 14:48","15-May-2021 14:56","0.228","0.23","1.000","Warnbro","Port Kennedy","13","1.72","13.25","0.52","78.15","72.42","","","46101","46102","0.00%"
"Trip","740","15-May-2021 16:47","15-May-2021 16:53","0.288","0.29","1.000","Port Kennedy","Port Kennedy","17","1.73","16.63","0.66","66.39","73.69","","","46102","46104","0.00%"
"Trip","741","15-May-2021 17:06","15-May-2021 18:16","3.407","3.41","1.000","Port Kennedy","Port Kennedy","37","42.77","7.97","7.87","78.08","74.74","","","46104","46147","0.00%"
"Trip","742","15-May-2021 19:57","15-May-2021 20:14","0.774","0.77","1.000","Port Kennedy","Port Kennedy","30","8.09","9.56","1.78","80.80","76.15","","","46147","46155","0.00%"
"Trip","743","15-May-2021 21:51","15-May-2021 21:53","0.182","0.18","1.000","Port Kennedy","Port Kennedy","38","1.59","11.49","0.42","84.83","72.37","","","46155","46156","0.00%"
"Trip","744","16-May-2021 13:15","16-May-2021 13:34","1.119","1.12","1.000","","Karnup","37","12.09","9.26","2.58","79.38","79.07","","","46156","46169","0.00%"
"Trip","745","16-May-2021 13:52","16-May-2021 14:01","0.482","0.48","1.000","Karnup","Secret Harbour","41","5.73","8.41","1.11","85.96","78.45","","","46169","46174","0.00%"
"Trip","746","16-May-2021 14:27","16-May-2021 14:38","0.620","0.62","1.000","Secret Harbour","Port Kennedy","38","7.33","8.46","1.43","81.34","72.86","","","46174","46182","0.00%"
"Trip","747","17-May-2021 13:23","17-May-2021 13:50","1.070","1.07","1.000","Port Kennedy","Rockingham","23","10.16","10.53","2.47","75.62","77.47","","","46182","46192","0.00%"
"Trip","748","17-May-2021 14:30","17-May-2021 14:46","0.911","0.91","1.000","Rockingham","Warnbro","42","11.10","8.21","2.10","80.37","81.38","","","46192","46203","0.00%"
"Trip","749","17-May-2021 14:51","17-May-2021 14:56","0.242","0.24","1.000","Warnbro","Port Kennedy","22","1.79","13.52","0.55","79.90","73.15","","","46203","46205","0.00%"
"Trip","750","17-May-2021 18:47","17-May-2021 18:50","0.182","0.18","1.000","Port Kennedy","Port Kennedy","25","1.28","14.24","0.42","75.92","63.21","","","46205","46206","0.00%"
"Trip","751","17-May-2021 18:57","17-May-2021 19:01","0.153","0.15","1.000","Port Kennedy","Port Kennedy","27","1.40","10.90","0.35","77.46","72.23","","","46206","46207","0.00%"
"Trip","752","18-May-2021 14:14","18-May-2021 14:19","0.232","0.23","1.000","Port Kennedy","Port Kennedy","17","1.32","17.55","0.53","75.79","72.26","","","46207","46209","0.00%"
"Trip","753","18-May-2021 14:23","18-May-2021 14:24","0.034","0.03","1.000","Port Kennedy","Port Kennedy","4","0.07","46.83","0.07","100.00","45.62","","","46209","46209","0.00%"
"Trip","754","18-May-2021 14:28","18-May-2021 14:50","1.227","1.23","1.000","Port Kennedy","Baldivis","45","16.08","7.63","2.83","80.21","81.15","","","46209","46225","0.00%"
"Trip","755","18-May-2021 15:04","18-May-2021 15:19","0.961","0.96","1.000","Baldivis","Port Kennedy","44","10.71","8.97","2.21","76.98","75.52","","","46225","46236","0.00%"
"Trip","756","18-May-2021 16:42","18-May-2021 16:58","0.515","0.51","1.000","Port Kennedy","Port Kennedy","15","3.88","13.26","1.18","69.55","71.12","","","46236","46239","0.00%"
"Trip","757","18-May-2021 17:06","18-May-2021 17:18","0.713","0.71","1.000","Port Kennedy","Port Kennedy","46","8.58","8.31","1.64","75.62","74.37","","","46239","46248","0.00%"
"Trip","758","18-May-2021 18:52","18-May-2021 19:01","0.491","0.49","1.000","Port Kennedy","Port Kennedy","34","5.29","9.28","1.13","78.16","76.68","","","46248","46253","0.00%"
"Trip","759","18-May-2021 19:46","18-May-2021 19:53","0.371","0.37","1.000","Port Kennedy","Port Kennedy","29","3.51","10.58","0.85","77.33","74.66","","","46253","46257","0.00%"
"Trip","760","18-May-2021 20:07","18-May-2021 20:50","2.975","2.98","1.000","Port Kennedy","Port Kennedy","57","41.21","7.22","6.87","81.05","77.42","","","46257","46298","0.00%"
"Trip","761","19-May-2021 03:30","19-May-2021 04:24","2.481","2.48","1.000","Port Kennedy","Port Kennedy","24","22.18","11.19","5.73","82.30","76.95","","","46298","46320","0.00%"
"Trip","762","19-May-2021 14:42","19-May-2021 15:02","0.513","0.51","1.000","Port Kennedy","Warnbro","6","2.09","24.58","1.18","67.81","74.29","","","46320","46322","0.00%"
"Trip","763","19-May-2021 15:10","19-May-2021 15:11","0.042","0.04","1.000","Warnbro","Warnbro","6","0.18","22.73","0.09","66.94","64.27","","","46322","46322","0.00%"
"Trip","764","19-May-2021 15:23","19-May-2021 15:27","0.193","0.19","1.000","Warnbro","Port Kennedy","23","1.74","11.11","0.44","87.09","74.41","","","46322","46324","0.00%"
"Trip","765","19-May-2021 17:17","19-May-2021 17:24","0.284","0.28","1.000","Port Kennedy","Port Kennedy","17","1.72","16.51","0.65","64.71","66.88","","","46324","46326","0.00%"
"Trip","766","19-May-2021 18:06","19-May-2021 18:14","0.370","0.37","1.000","Port Kennedy","Port Kennedy","15","2.17","17.00","0.85","65.21","61.50","","","46326","46328","0.00%"
"Trip","767","19-May-2021 18:22","19-May-2021 18:47","1.341","1.34","1.000","Port Kennedy","Port Kennedy","42","17.19","7.80","3.09","78.86","76.26","","","46328","46345","0.00%"
"Trip","768","19-May-2021 18:50","19-May-2021 19:41","2.492","2.49","1.000","Port Kennedy","Port Kennedy","37","31.58","7.89","5.75","79.08","74.69","","","46345","46377","0.00%"
"Trip","769","19-May-2021 20:21","19-May-2021 20:37","0.968","0.97","1.000","Port Kennedy","Port Kennedy","50","12.97","7.47","2.23","80.92","78.42","","","46377","46390","0.00%"
"Trip","770","19-May-2021 20:44","19-May-2021 20:47","0.158","0.16","1.000","Port Kennedy","Port Kennedy","37","1.59","9.96","0.36","78.75","75.22","","","46390","46391","0.00%"
"Trip","771","20-May-2021 16:14","20-May-2021 16:26","0.415","0.41","1.000","Port Kennedy","Port Kennedy","11","2.15","19.27","0.95","65.71","70.50","","","46391","46394","0.00%"
"Trip","772","20-May-2021 16:29","20-May-2021 17:09","2.022","2.02","1.000","Port Kennedy","Port Kennedy","38","25.16","8.04","4.67","77.69","75.19","","","46394","46419","0.00%"
"Trip","773","20-May-2021 17:27","20-May-2021 17:36","0.379","0.38","1.000","Port Kennedy","Port Kennedy","23","3.33","11.39","0.87","69.14","73.55","","","46419","46422","0.00%"
"Trip","774","20-May-2021 17:44","20-May-2021 18:25","1.647","1.65","1.000","Port Kennedy","Port Kennedy","26","17.92","9.19","3.80","74.17","74.22","","","46422","46440","0.00%"
"Trip","775","20-May-2021 18:32","20-May-2021 18:50","0.909","0.91","1.000","Port Kennedy","Port Kennedy","40","11.80","7.70","2.09","81.49","79.65","","","46440","46452","0.00%"
"Trip","776","20-May-2021 18:54","20-May-2021 19:12","0.966","0.97","1.000","Port Kennedy","Port Kennedy","46","13.04","7.41","2.23","83.31","79.63","","","46452","46465","0.00%"
"Trip","777","20-May-2021 19:18","20-May-2021 19:35","0.938","0.94","1.000","Port Kennedy","Port Kennedy","39","11.07","8.47","2.16","76.28","74.25","","","46465","46476","0.00%"
"Trip","778","20-May-2021 19:45","20-May-2021 19:53","0.474","0.47","1.000","Port Kennedy","Port Kennedy","46","6.29","7.53","1.09","86.74","84.38","","","46476","46482","0.00%"
"Trip","779","20-May-2021 19:57","20-May-2021 20:06","0.484","0.48","1.000","Secret Harbour","Port Kennedy","43","6.29","7.69","1.11","83.07","79.79","","","46482","46489","0.00%"
"Trip","780","20-May-2021 20:10","20-May-2021 20:21","0.473","0.47","1.000","Port Kennedy","Port Kennedy","33","5.66","8.36","1.09","80.02","77.44","","","46489","46494","0.00%"
"Trip","781","20-May-2021 20:38","20-May-2021 20:41","0.150","0.15","1.000","Port Kennedy","Port Kennedy","37","1.58","9.44","0.34","100.00","79.74","","","46494","46496","0.00%"
"Trip","782","20-May-2021 22:45","20-May-2021 22:45","0.000","0.00","","Port Kennedy","Port Kennedy","0","0","999.00","0.00","100.00","100.00","","","46496","46496","0.00%"
"Trip","783","20-May-2021 23:00","20-May-2021 23:00","0.032","0.03","1.000","Port Kennedy","Port Kennedy","0","0","999.00","0.07","100.00","100.00","","","46496","46496","0.00%"
"Trip","784","21-May-2021 13:08","21-May-2021 13:21","0.817","0.82","1.000","Port Kennedy","Rockingham","40","8.59","9.51","1.88","76.63","79.94","","","46496","46504","0.00%"
"Trip","785","21-May-2021 13:52","21-May-2021 14:04","0.447","0.45","1.000","Rockingham","Waikiki","20","4.01","11.15","1.03","77.30","74.95","","","46504","46508","0.00%"
"Trip","786","21-May-2021 14:23","21-May-2021 14:34","0.468","0.47","1.000","Waikiki","Port Kennedy","31","5.41","8.64","1.08","84.79","79.07","","","46508","46514","0.00%"
"Trip","787","21-May-2021 17:16","21-May-2021 17:21","0.245","0.25","1.000","Port Kennedy","Port Kennedy","21","1.73","14.17","0.56","69.82","75.41","","","46514","46515","0.00%"
"Trip","788","21-May-2021 22:04","21-May-2021 22:06","0.214","0.21","1.000","Port Kennedy","Port Kennedy","36","1.62","13.19","0.49","78.47","75.84","","","46515","46517","0.00%"
"Trip","789","22-May-2021 11:08","22-May-2021 11:30","1.425","1.42","1.000","Port Kennedy","","48","17.75","8.03","3.29","79.52","79.69","","","46517","46535","0.00%"
"Trip","790","22-May-2021 12:01","22-May-2021 13:24","3.237","3.24","1.000","","","24","33.80","9.58","7.47","78.87","78.84","","","46535","46569","0.00%"
"Trip","791","22-May-2021 16:46","22-May-2021 16:54","0.338","0.34","1.000","","","16","2.11","16.05","0.78","69.31","65.30","","","46569","46571","0.00%"
"Trip","792","22-May-2021 16:57","22-May-2021 17:31","1.989","1.99","1.000","","","42","23.88","8.33","4.59","82.61","76.46","","","46571","46595","0.00%"
"Trip","793","22-May-2021 17:42","22-May-2021 17:58","0.993","0.99","1.000","","","45","12.15","8.17","2.29","85.01","81.23","","","46595","46607","0.00%"
"Trip","794","22-May-2021 18:31","22-May-2021 19:01","1.493","1.49","1.000","","","37","18.27","8.17","3.44","80.62","76.77","","","46607","46625","0.00%"
"Trip","795","22-May-2021 19:05","22-May-2021 19:48","1.922","1.92","1.000","","","29","21.09","9.11","4.43","76.29","73.14","","","46625","46646","0.00%"
"Trip","796","22-May-2021 19:51","22-May-2021 20:14","0.963","0.96","1.000","","","23","9.11","10.57","2.22","74.84","72.78","","","46646","46655","0.00%"
"Trip","797","22-May-2021 21:42","22-May-2021 21:45","0.226","0.23","1.000","","","29","1.59","14.28","0.52","90.25","76.00","","","46655","46657","0.00%"
"Trip","798","23-May-2021 17:53","23-May-2021 18:07","0.601","0.60","1.000","","","9","2.00","30.04","1.38","69.61","68.47","","","46657","46659","0.00%"
"Trip","799","23-May-2021 19:41","23-May-2021 20:05","1.577","1.58","1.000","","","43","17.12","9.21","3.64","80.72","77.06","","","46659","46676","0.00%"
"Trip","800","24-May-2021 18:15","24-May-2021 19:11","1.374","1.37","1.000","Port Kennedy","Port Kennedy","2","1.69","81.26","3.17","76.68","82.03","","","46676","46678","0.00%"
"Trip","801","24-May-2021 19:15","24-May-2021 19:19","0.242","0.24","1.000","Port Kennedy","Port Kennedy","24","1.59","15.16","0.55","72.74","66.47","","","46678","46679","0.00%"
"Trip","802","25-May-2021 14:29","25-May-2021 14:53","1.041","1.04","1.000","Port Kennedy","Rockingham","24","9.76","10.67","2.40","73.31","76.40","","","46679","46689","0.00%"
"Trip","803","25-May-2021 15:06","25-May-2021 15:25","1.164","1.16","1.000","Rockingham","Port Kennedy","53","16.64","6.99","2.68","81.71","80.38","","","46689","46706","0.00%"
"Trip","804","25-May-2021 16:42","25-May-2021 16:54","0.584","0.58","1.000","Port Kennedy","Port Kennedy","25","5.26","11.11","1.35","69.90","69.96","","","46706","46711","0.00%"
"Trip","805","25-May-2021 17:05","25-May-2021 17:15","0.479","0.48","1.000","Port Kennedy","Port Kennedy","34","5.38","8.90","1.10","75.98","73.07","","","46711","46716","0.00%"
"Trip","806","25-May-2021 17:21","25-May-2021 17:35","0.806","0.81","1.000","Port Kennedy","Port Kennedy","48","10.74","7.50","1.86","81.99","80.38","","","46716","46727","0.00%"
"Trip","807","25-May-2021 17:49","25-May-2021 18:33","2.178","2.18","1.000","Port Kennedy","Port Kennedy","37","26.95","8.08","5.03","77.33","74.98","","","46727","46754","0.00%"
"Trip","808","25-May-2021 18:37","25-May-2021 18:50","0.775","0.78","1.000","Port Kennedy","Port Kennedy","44","9.76","7.95","1.79","82.11","77.90","","","46754","46764","0.00%"
"Trip","809","25-May-2021 19:01","25-May-2021 19:22","1.040","1.04","1.000","Port Kennedy","Port Kennedy","33","11.44","9.09","2.40","74.73","74.05","","","46764","46775","0.00%"
"Trip","810","25-May-2021 19:28","25-May-2021 19:36","0.408","0.41","1.000","Port Kennedy","Port Kennedy","23","3.23","12.63","0.94","70.01","69.25","","","46775","46778","0.00%"
"Trip","811","25-May-2021 20:12","25-May-2021 20:14","0.163","0.16","1.000","Port Kennedy","Port Kennedy","37","1.59","10.28","0.37","85.61","77.79","","","46778","46780","0.00%"
"Trip","812","25-May-2021 21:25","25-May-2021 22:10","1.504","1.50","1.000","Port Kennedy","Baldivis","14","10.82","13.90","3.47","81.91","80.04","","","46780","46791","0.00%"
"Trip","813","25-May-2021 22:13","25-May-2021 22:30","1.353","1.35","1.000","Baldivis","Port Kennedy","61","17.42","7.77","3.12","84.69","77.75","","","46791","46808","0.00%"
"Trip","814","26-May-2021 14:07","26-May-2021 14:12","0.260","0.26","1.000","Port Kennedy","Port Kennedy","17","1.30","20.01","0.60","83.11","81.58","","","46808","46810","0.00%"
"Trip","815","26-May-2021 14:20","26-May-2021 14:24","0.160","0.16","1.000","Port Kennedy","Port Kennedy","21","1.41","11.29","0.36","89.50","83.86","","","46810","46811","0.00%"
"Trip","816","26-May-2021 17:04","26-May-2021 17:08","0.256","0.26","1.000","Port Kennedy","Port Kennedy","31","1.73","14.80","0.59","67.79","68.87","","","46811","46813","0.00%"
"Trip","817","26-May-2021 17:13","26-May-2021 17:54","1.750","1.75","1.000","Port Kennedy","Port Kennedy","27","18.39","9.52","4.04","74.69","73.11","","","46813","46831","0.00%"
"Trip","818","26-May-2021 18:12","26-May-2021 18:25","0.711","0.71","1.000","Port Kennedy","Port Kennedy","41","8.79","8.09","1.64","78.73","78.18","","","46831","46840","0.00%"
"Trip","819","26-May-2021 18:28","26-May-2021 18:36","0.359","0.36","1.000","Port Kennedy","Port Kennedy","26","3.25","11.05","0.82","69.95","67.31","","","46840","46843","0.00%"
"Trip","820","26-May-2021 18:49","26-May-2021 19:06","0.709","0.71","1.000","Port Kennedy","Port Kennedy","25","7.04","10.08","1.63","81.56","72.37","","","46843","46850","0.00%"
"Trip","821","26-May-2021 19:10","26-May-2021 19:34","1.414","1.41","1.000","Port Kennedy","Port Kennedy","41","16.78","8.42","3.26","78.63","75.50","","","46850","46867","0.00%"
"Trip","822","26-May-2021 20:00","26-May-2021 20:12","0.675","0.67","1.000","Port Kennedy","Port Kennedy","43","8.55","7.89","1.55","86.40","78.18","","","46867","46876","0.00%"
"Trip","823","26-May-2021 20:16","26-May-2021 20:18","0.156","0.16","1.000","Port Kennedy","Port Kennedy","37","1.62","9.61","0.36","77.99","80.52","","","46876","46877","0.00%"
"Trip","824","27-May-2021 02:22","27-May-2021 02:37","1.013","1.01","1.000","Port Kennedy","Baldivis","47","11.58","8.75","2.34","82.03","85.44","","","46877","46889","0.00%"
"Trip","825","27-May-2021 02:49","27-May-2021 03:02","0.948","0.95","1.000","Baldivis","Port Kennedy","52","11.36","8.35","2.18","88.09","76.90","","","46889","46900","0.00%"
"Trip","826","27-May-2021 14:17","27-May-2021 14:43","0.953","0.95","1.000","Port Kennedy","Rockingham","22","9.56","9.97","2.20","76.74","80.13","","","46900","46910","0.00%"
"Trip","827","27-May-2021 15:06","27-May-2021 15:36","1.620","1.62","1.000","Rockingham","Port Kennedy","39","19.80","8.18","3.74","77.20","74.44","","","46910","46929","0.00%"
"Trip","828","27-May-2021 16:16","27-May-2021 16:25","0.268","0.27","1.000","Port Kennedy","Port Kennedy","14","2.14","12.54","0.61","71.02","63.46","","","46929","46932","0.00%"
